Date Opened,Time Opened,Opening Price,Legs,Premium,Closing Price,Date Closed,Time Closed,Avg. Closing Cost,Reason For Close,P/L,P/L %,No. of Contracts,Funds at Close,Margin Req.,Underlying,Strategy,Opening Commissions + Fees,Closing Commissions + Fees,Opening Short/Long Ratio,Closing Short/Long Ratio,Gap,Movement,Max Profit,Max Loss
"2026-04-13","13:34:00",6847.89,"3 Apr 13 6825 P STO 1.80 | 3 Apr 13 6725 P BTO 0.35",435,6886.24,"2026-04-13","16:00:00",0,"Expired",428.16,98.42758620689655,1,999232,29390,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,5.143,1,-10.42,41.42,100,-20.69
"2026-04-13","13:34:00",6847.89,"1 Apr 13 6865 C STO 1.85 | 1 Apr 13 6965 C BTO 0.10",175,6864.21,"2026-04-13","15:32:00",368,"Stop Loss",-197.56,-112.89142857142858,1,997051.12,29390,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,18.5,66,-10.42,41.42,60,-125.71
"2026-04-13","13:43:00",6846.74,"3 Apr 13 6825 P STO 1.75 | 3 Apr 13 6725 P BTO 0.35",420,6886.24,"2026-04-13","16:00:00",0,"Expired",413.16,98.37142857142858,1,998803.84,29380,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,5,1,-10.42,40.27,100,-25
"2026-04-13","13:43:00",6846.74,"1 Apr 13 6860 C STO 2.10 | 1 Apr 13 6960 C BTO 0.10",200,6857.8,"2026-04-13","14:53:00",418,"Stop Loss",-222.56,-111.28,1,997471.24,29380,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,21,81,-10.42,40.27,50,-112.5
"2026-04-13","13:53:00",6844.25,"2 Apr 13 6855 C STO 2.10 | 2 Apr 13 6955 C BTO 0.10",200,6854.03,"2026-04-13","14:46:00",415,"Stop Loss",-439.12,-109.78000000000002,2,998444.04,19600,"SPX","EMA-T: Calls - version 1",4.56,4.56,21,87,-10.42,37.78,12.5,-147.5
"2026-04-13","14:10:00",6849,"3 Apr 13 6835 P STO 1.80 | 3 Apr 13 6735 P BTO 0.25",465,6886.24,"2026-04-13","16:00:00",0,"Expired",458.16,98.52903225806452,1,997467.08,29370,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,7.2,1,-10.42,42.53,100,0
"2026-04-13","14:10:00",6849,"1 Apr 13 6860 C STO 1.70 | 1 Apr 13 6960 C BTO 0.05",165,6856.28,"2026-04-13","14:52:00",348,"Stop Loss",-187.56,-113.67272727272729,1,997693.8,29370,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,34,67,-10.42,42.53,39.39,-139.39
"2026-04-13","14:15:00",6849.58,"2 Apr 13 6835 P STO 1.70 | 2 Apr 13 6735 P BTO 0.25",145,6886.24,"2026-04-13","16:00:00",0,"Expired",285.44,98.42758620689655,2,996535.76,19710,"SPX","EMA-T: Puts- version 1",4.56,0,6.8,1,-10.42,43.11,100,-6.9
"2026-04-13","14:17:00",6849.89,"2 Apr 13 6835 P STO 1.65 | 2 Apr 13 6735 P BTO 0.25",140,6886.24,"2026-04-13","16:00:00",0,"Expired",275.44,98.37142857142857,2,996250.32,19720,"SPX","EMA-T: Puts- version 1",4.56,0,6.6,1,-10.42,43.42,100,-10.71
"2026-04-13","14:19:00",6849.05,"3 Apr 13 6835 P STO 1.70 | 3 Apr 13 6735 P BTO 0.25",435,6886.24,"2026-04-13","16:00:00",0,"Expired",428.16,98.42758620689655,1,995974.88,29390,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,6.8,1,-10.42,42.58,100,-6.9
"2026-04-13","14:19:00",6849.05,"1 Apr 13 6860 C STO 1.80 | 1 Apr 13 6960 C BTO 0.05",175,6856.28,"2026-04-13","14:52:00",368,"Stop Loss",-197.56,-112.89142857142858,1,997881.36,29390,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,36,67,-10.42,42.58,42.86,-125.71
"2026-04-13","14:28:00",6846.4,"3 Apr 13 6835 P STO 1.80 | 3 Apr 13 6735 P BTO 0.25",465,6886.24,"2026-04-13","16:00:00",0,"Expired",458.16,98.52903225806452,1,995088.56,29360,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,7.2,1,-10.42,39.93,100,0
"2026-04-13","14:28:00",6846.4,"1 Apr 13 6855 C STO 1.80 | 1 Apr 13 6955 C BTO 0.05",175,6854.03,"2026-04-13","14:46:00",368,"Stop Loss",-197.56,-112.89142857142858,1,998246.48,29360,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,36,87,-10.42,39.93,0,-182.86
"2026-04-13","14:37:00",6850.01,"3 Apr 13 6840 P STO 1.85 | 3 Apr 13 6740 P BTO 0.20",495,6886.24,"2026-04-13","16:00:00",0,"Expired",488.16,98.61818181818182,1,1009821.12,29360,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,9.25,1,-10.42,43.54,100,0
"2026-04-13","14:37:00",6850.01,"1 Apr 13 6860 C STO 1.50 | 1 Apr 13 6960 C BTO 0.05",145,6854.03,"2026-04-13","14:46:00",308,"Stop Loss",-167.56,-115.55862068965517,1,998078.92,29360,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,30,52,-10.42,43.54,3.45,-103.45
"2026-04-13","14:46:00",6854.03,"3 Apr 13 6845 P STO 1.75 | 3 Apr 13 6745 P BTO 0.15",480,6886.24,"2026-04-13","16:00:00",0,"Expired",473.16,98.575,1,1010294.28,29360,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,11.667,1,-10.42,47.56,100,0
"2026-04-13","14:46:00",6854.03,"1 Apr 13 6865 C STO 1.65 | 1 Apr 13 6965 C BTO 0.05",160,6864.21,"2026-04-13","15:32:00",338,"Stop Loss",-182.56,-114.1,1,996458.44,29360,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,33,66,-10.42,47.56,50,-146.88
"2026-04-13","14:48:00",6854.04,"2 Apr 13 6845 P STO 1.80 | 2 Apr 13 6745 P BTO 0.20",160,6886.24,"2026-04-13","16:00:00",0,"Expired",315.44,98.575,2,997782.52,19680,"SPX","EMA-T: Puts- version 1",4.56,0,9,1,-10.42,47.57,100,0
"2026-04-13","14:55:00",6857.23,"3 Apr 13 6850 P STO 2.20 | 3 Apr 13 6750 P BTO 0.15",615,6886.24,"2026-04-13","16:00:00",0,"Expired",608.16,98.88780487804878,1,998390.68,29170,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,14.667,1,-10.42,50.76,100,-9.76
"2026-04-13","14:55:00",6857.23,"1 Apr 13 6865 C STO 2.20 | 1 Apr 13 6965 C BTO 0.05",215,6865.85,"2026-04-13","15:33:00",448,"Stop Loss",-237.56,-110.49302325581397,1,995593.2,29170,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,44,79,-10.42,50.76,62.79,-118.6
"2026-04-13","15:04:00",6858.39,"3 Apr 13 6850 P STO 1.70 | 3 Apr 13 6750 P BTO 0.15",465,6886.24,"2026-04-13","16:00:00",0,"Expired",458.16,98.52903225806452,1,995546.72,29340,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,11.333,1,-10.42,51.92,100,-45.16
"2026-04-13","15:04:00",6858.39,"1 Apr 13 6865 C STO 2.00 | 1 Apr 13 6965 C BTO 0.05",195,6864.21,"2026-04-13","15:32:00",408,"Stop Loss",-217.56,-111.56923076923077,1,996240.88,29340,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,40,66,-10.42,51.92,58.97,-102.56
"2026-04-13","15:13:00",6855.14,"3 Apr 13 6850 P STO 2.20 | 3 Apr 13 6750 P BTO 0.15",615,6886.24,"2026-04-13","16:00:00",0,"Expired",608.16,98.88780487804878,1,1010902.44,29185,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,14.667,1,-10.42,48.67,100,-2.44
"2026-04-13","15:13:00",6855.14,"1 Apr 13 6860 C STO 2.05 | 1 Apr 13 6960 C BTO 0.05",200,6860.85,"2026-04-13","15:23:00",418,"Stop Loss",-222.56,-111.28,1,997248.68,29185,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,41,83,-10.42,48.67,12.5,-122.5
"2026-04-13","15:22:00",6859.68,"3 Apr 13 6855 P STO 2.25 | 3 Apr 13 6755 P BTO 0.10",645,6886.24,"2026-04-13","16:00:00",0,"Expired",638.16,98.93953488372092,1,1011846.04,29170,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,22.5,1,-10.42,53.21,100,0
"2026-04-13","15:22:00",6859.68,"1 Apr 13 6865 C STO 1.90 | 1 Apr 13 6965 C BTO 0.05",185,6864.21,"2026-04-13","15:32:00",388,"Stop Loss",-207.56,-112.1945945945946,1,996033.32,29170,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,38,66,-10.42,53.21,2.7,-113.51
"2026-04-13","15:25:00",6861.32,"2 Apr 13 6855 P STO 1.65 | 2 Apr 13 6755 P BTO 0.10",155,6886.24,"2026-04-13","16:00:00",0,"Expired",305.44,98.52903225806452,2,1011207.88,19690,"SPX","EMA-T: Puts- version 1",4.56,0,16.5,1,-10.42,54.85,100,0
"2026-04-13","15:31:00",6861.04,"3 Apr 13 6855 P STO 1.45 | 3 Apr 13 6755 P BTO 0.10",405,6886.24,"2026-04-13","16:00:00",0,"Expired",398.16,98.31111111111112,1,1012244.2,29415,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,14.5,1,-10.42,54.57,100,0
"2026-04-13","15:31:00",6861.04,"1 Apr 13 6865 C STO 1.85 | 1 Apr 13 6965 C BTO 0.05",180,6864.21,"2026-04-13","15:32:00",378,"Stop Loss",-202.56,-112.53333333333333,1,995830.76,29415,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,37,66,-10.42,54.57,0,-119.44
"2026-04-13","15:40:00",6865.48,"3 Apr 13 6860 P STO 1.50 | 3 Apr 13 6760 P BTO 0.05",435,6886.24,"2026-04-13","16:00:00",0,"Expired",428.16,98.42758620689655,1,1002977.72,29415,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,30,1,-10.42,59.01,100,-10.34
"2026-04-13","15:40:00",6865.48,"1 Apr 13 6870 C STO 1.55 | 1 Apr 13 6970 C BTO 0.05",150,6875.22,"2026-04-13","15:51:00",318,"Stop Loss",-172.56,-115.04,1,995025.52,29415,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,31,131,-10.42,59.01,60,-343.33
"2026-04-13","15:49:00",6862.32,"3 Apr 13 6860 P STO 1.65 | 3 Apr 13 6760 P BTO 0.05",480,6886.24,"2026-04-13","16:00:00",0,"Expired",473.16,98.575,1,997008.92,29345,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,33,1,-10.42,55.85,100,0
"2026-04-13","15:49:00",6862.32,"1 Apr 13 6865 C STO 1.80 | 1 Apr 13 6965 C BTO 0.05",175,6875.22,"2026-04-13","15:51:00",368,"Stop Loss",-197.56,-112.89142857142858,1,994630.4,29345,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,36,218,-10.42,55.85,0,-534.29
"2026-04-13","15:52:00",6876.26,"2 Apr 13 6875 P STO 1.95 | 2 Apr 13 6775 P BTO 0.05",190,6886.24,"2026-04-13","16:00:00",0,"Expired",375.44,98.8,2,1012619.64,19620,"SPX","EMA-T: Puts- version 1",4.56,0,39,1,-10.42,69.79,100,0
"2026-04-14","10:04:00",6921.02,"1 Apr 14 6885 P STO 3.05 | 1 Apr 14 6785 P BTO 0.45",250,6967.38,"2026-04-14","16:00:00",0,"Expired",248,99.2,1,1015120.32,9750,"SPX","EH: 10:04 put $3 target, 2x stop",2,0,6.778,1,23.96,10.82,100,-8
"2026-04-14","10:04:00",6921.02,"1 Apr 14 6945 C STO 2.95 | 1 Apr 14 7045 C BTO 0.20",265,6946.14,"2026-04-14","11:26:00",835,"Stop Loss",-574,-216.60377358490567,1,1011868.08,9735,"SPX","EH: 10:04 call $3 target, 2x stop",2,2,14.75,35.8,23.96,10.82,1.89,-228.3
"2026-04-14","10:07:00",6923.63,"2 Apr 14 6865 P STO 1.70 | 2 Apr 14 6765 P BTO 0.35",135,6967.38,"2026-04-14","16:00:00",0,"Expired",265.44,98.31111111111112,2,1014872.32,19730,"SPX","EMA-T: Puts- version 1",4.56,0,4.857,1,23.96,13.43,100,0
"2026-04-14","10:16:00",6932.85,"3 Apr 14 6880 P STO 1.70 | 3 Apr 14 6780 P BTO 0.35",405,6967.38,"2026-04-14","16:00:00",0,"Expired",398.16,98.31111111111112,1,1014606.88,29455,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,4.857,1,23.96,22.65,100,-3.7
"2026-04-14","10:16:00",6932.85,"1 Apr 14 6965 C STO 1.55 | 1 Apr 14 7065 C BTO 0.15",140,6949.51,"2026-04-14","11:32:00",298,"Stop Loss",-162.56,-116.11428571428573,1,1011335.4,29455,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,10.333,20.333,23.96,22.65,28.57,-110.71
"2026-04-14","10:25:00",6932.33,"3 Apr 14 6880 P STO 1.65 | 3 Apr 14 6780 P BTO 0.40",375,6967.38,"2026-04-14","16:00:00",0,"Expired",368.16,98.176,1,1014071,29475,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,4.125,1,23.96,22.13,100,-4
"2026-04-14","10:25:00",6932.33,"1 Apr 14 6965 C STO 1.65 | 1 Apr 14 7065 C BTO 0.15",150,6949.86,"2026-04-14","11:33:00",318,"Stop Loss",-172.56,-115.04,1,1010990.28,29475,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,11,20.333,23.96,22.13,33.33,-103.33
"2026-04-14","10:31:00",6934.04,"2 Apr 14 6885 P STO 1.80 | 2 Apr 14 6785 P BTO 0.40",140,6967.38,"2026-04-14","16:00:00",0,"Expired",275.44,98.37142857142857,2,1013274.68,19720,"SPX","EMA-T: Puts- version 1",4.56,0,4.5,1,23.96,23.84,100,0
"2026-04-14","10:34:00",6933.14,"3 Apr 14 6885 P STO 1.80 | 3 Apr 14 6785 P BTO 0.40",420,6967.38,"2026-04-14","16:00:00",0,"Expired",413.16,98.37142857142858,1,1012999.24,29430,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,4.5,1,23.96,22.94,100,0
"2026-04-14","10:34:00",6933.14,"1 Apr 14 6965 C STO 1.70 | 1 Apr 14 7065 C BTO 0.20",150,6949.86,"2026-04-14","11:33:00",318,"Stop Loss",-172.56,-115.04,1,1011162.84,29430,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,8.5,20.333,23.96,22.94,33.33,-103.33
"2026-04-14","10:36:00",6936.87,"2 Apr 14 6890 P STO 1.75 | 2 Apr 14 6790 P BTO 0.35",140,6967.38,"2026-04-14","16:00:00",0,"Expired",275.44,98.37142857142857,2,1012142.92,19720,"SPX","EMA-T: Puts- version 1",4.56,0,5,1,23.96,26.67,100,-17.86
"2026-04-14","10:43:00",6933,"3 Apr 14 6890 P STO 1.90 | 3 Apr 14 6790 P BTO 0.40",450,6967.38,"2026-04-14","16:00:00",0,"Expired",443.16,98.48,1,1011867.48,29405,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,4.75,1,23.96,22.8,100,-6.67
"2026-04-14","10:43:00",6933,"1 Apr 14 6965 C STO 1.60 | 1 Apr 14 7065 C BTO 0.15",145,6949.51,"2026-04-14","11:32:00",308,"Stop Loss",-167.56,-115.55862068965517,1,1011497.96,29405,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,10.667,20.333,23.96,22.8,31.03,-103.45
"2026-04-14","10:52:00",6937.15,"3 Apr 14 6895 P STO 1.80 | 3 Apr 14 6795 P BTO 0.35",435,6967.38,"2026-04-14","16:00:00",0,"Expired",428.16,98.42758620689655,1,1010966.16,29400,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,5.143,1,23.96,26.95,100,-13.79
"2026-04-14","10:52:00",6937.15,"1 Apr 14 6965 C STO 1.85 | 1 Apr 14 7065 C BTO 0.20",165,6951.58,"2026-04-14","11:40:00",348,"Stop Loss",-187.56,-113.67272727272729,1,1010625.16,29400,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,9.25,16.75,23.96,26.95,39.39,-115.15
"2026-04-14","11:01:00",6938.55,"3 Apr 14 6895 P STO 1.70 | 3 Apr 14 6795 P BTO 0.40",390,6967.38,"2026-04-14","16:00:00",0,"Expired",383.16,98.24615384615385,1,1010222.56,29455,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,4.25,1,23.96,28.35,100,-26.92
"2026-04-14","11:01:00",6938.55,"1 Apr 14 6965 C STO 1.75 | 1 Apr 14 7065 C BTO 0.20",155,6950.49,"2026-04-14","11:38:00",328,"Stop Loss",-177.56,-114.55483870967743,1,1010812.72,29455,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,8.75,20.333,23.96,28.35,35.48,-103.23
"2026-04-14","11:10:00",6933.7,"3 Apr 14 6890 P STO 1.75 | 3 Apr 14 6790 P BTO 0.40",405,6967.38,"2026-04-14","16:00:00",0,"Expired",398.16,98.31111111111112,1,1009528.96,29440,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,4.375,1,23.96,23.5,100,0
"2026-04-14","11:10:00",6933.7,"1 Apr 14 6960 C STO 1.70 | 1 Apr 14 7060 C BTO 0.15",155,6943.13,"2026-04-14","11:22:00",328,"Stop Loss",-177.56,-114.55483870967743,1,1012442.08,29440,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,11.333,15.75,23.96,23.5,3.23,-106.45
"2026-04-14","11:19:00",6936.72,"3 Apr 14 6900 P STO 1.90 | 3 Apr 14 6800 P BTO 0.40",450,6967.38,"2026-04-14","16:00:00",0,"Expired",443.16,98.48,1,1008687.64,29370,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,4.75,1,23.96,26.52,100,0
"2026-04-14","11:19:00",6936.72,"1 Apr 14 6960 C STO 1.95 | 1 Apr 14 7060 C BTO 0.15",180,6948.4,"2026-04-14","11:27:00",378,"Stop Loss",-202.56,-112.53333333333333,1,1011665.52,29370,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,13,19.75,23.96,26.52,0,-111.11
"2026-04-14","11:27:00",6948.4,"2 Apr 14 6915 P STO 1.65 | 2 Apr 14 6815 P BTO 0.25",140,6967.38,"2026-04-14","16:00:00",0,"Expired",275.44,98.37142857142857,2,1008244.48,19720,"SPX","EMA-T: Puts- version 1",4.56,0,6.6,1,23.96,38.2,100,-7.14
"2026-04-14","11:28:00",6947.57,"3 Apr 14 6915 P STO 1.70 | 3 Apr 14 6815 P BTO 0.25",435,6967.38,"2026-04-14","16:00:00",0,"Expired",428.16,98.42758620689655,1,1015548.48,29400,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,6.8,1,23.96,37.37,100,-3.45
"2026-04-14","11:28:00",6947.57,"1 Apr 14 6970 C STO 1.80 | 1 Apr 14 7070 C BTO 0.15",165,6951.99,"2026-04-14","11:44:00",348,"Stop Loss",-187.56,-113.67272727272729,1,1010437.6,29400,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,12,13,23.96,37.37,12.12,-130.3
"2026-04-14","11:37:00",6950.38,"3 Apr 14 6915 P STO 1.75 | 3 Apr 14 6815 P BTO 0.30",435,6967.38,"2026-04-14","16:00:00",0,"Expired",428.16,98.42758620689655,1,1013702.84,29430,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,5.833,1,23.96,40.18,100,0
"2026-04-14","11:37:00",6950.38,"1 Apr 14 6975 C STO 1.50 | 1 Apr 14 7075 C BTO 0.15",135,6956.72,"2026-04-14","11:52:00",288,"Stop Loss",-157.56,-116.71111111111112,1,1010280.04,29430,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,2.28,10,15,23.96,40.18,0,-114.81
"2026-04-14","11:43:00",6951.24,"2 Apr 14 6920 P STO 1.95 | 2 Apr 14 6820 P BTO 0.35",160,6967.38,"2026-04-14","16:00:00",0,"Expired",315.44,98.575,2,1010538,19680,"SPX","EMA-T: Puts- version 1",4.56,0,5.571,1,23.96,41.04,100,0
"2026-04-14","11:46:00",6954.73,"1 Apr 14 6980 C STO 1.65 | 1 Apr 14 7080 C BTO 0.15",150,6967.38,"2026-04-14","16:00:00",0,"Expired",147.72,98.48,1,1009839.4,29400,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,0,11,1,23.96,44.53,100,-36.67
"2026-04-14","11:46:00",6954.73,"3 Apr 14 6920 P STO 1.85 | 3 Apr 14 6820 P BTO 0.35",450,6967.38,"2026-04-14","16:00:00",0,"Expired",443.16,98.48,1,1009130.8,29400,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,5.286,1,23.96,44.53,100,0
"2026-04-14","11:55:00",6956.85,"1 Apr 14 6985 C STO 1.55 | 1 Apr 14 7085 C BTO 0.15",140,6967.38,"2026-04-14","16:00:00",0,"Expired",137.72,98.37142857142857,1,1014208.72,29410,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,0,10.333,1,23.96,46.65,100,-3.57
"2026-04-14","11:55:00",6956.85,"3 Apr 14 6925 P STO 1.80 | 3 Apr 14 6825 P BTO 0.30",450,6967.38,"2026-04-14","16:00:00",0,"Expired",443.16,98.48,1,1012586.08,29410,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,6,1,23.96,46.65,100,-20
"2026-04-14","12:04:00",6955.54,"3 Apr 14 6925 P STO 1.85 | 3 Apr 14 6825 P BTO 0.30",465,6967.38,"2026-04-14","16:00:00",0,"Expired",458.16,98.52903225806452,1,1011424.32,29375,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,6.167,1,23.96,45.34,100,-9.68
"2026-04-14","12:04:00",6955.54,"1 Apr 14 6980 C STO 1.70 | 1 Apr 14 7080 C BTO 0.10",160,6967.38,"2026-04-14","16:00:00",0,"Expired",157.72,98.575,1,1007969.04,29375,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,0,17,1,23.96,45.34,100,-25
"2026-04-14","12:13:00",6954.13,"3 Apr 14 6925 P STO 1.95 | 3 Apr 14 6825 P BTO 0.35",480,6967.38,"2026-04-14","16:00:00",0,"Expired",473.16,98.575,1,1007811.32,29370,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,0,5.571,1,23.96,43.93,100,-6.25
"2026-04-14","12:13:00",6954.13,"1 Apr 14 6980 C STO 1.60 | 1 Apr 14 7080 C BTO 0.10",150,6967.38,"2026-04-14","16:00:00",0,"Expired",147.72,98.48,1,1007338.16,29370,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,0,16,1,23.96,43.93,100,-33.33
"2026-04-14","12:22:00",6957.24,"1 Apr 14 6980 C STO 1.70 | 1 Apr 14 7080 C BTO 0.10",160,6967.38,"2026-04-14","16:00:00",0,"Expired",157.72,98.575,1,1006822.28,29330,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,0,17,1,23.96,47.04,100,-25
"2026-04-14","12:22:00",6957.24,"3 Apr 14 6935 P STO 2.00 | 3 Apr 14 6835 P BTO 0.30",510,6950.13,"2026-04-14","14:22:00",1038,"Stop Loss",-541.68,-106.21176470588235,1,1005454.12,29330,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,6.84,6.667,11.4,23.96,47.04,64.71,-232.35
"2026-04-14","12:27:00",6960.44,"2 Apr 14 6935 P STO 1.75 | 2 Apr 14 6835 P BTO 0.25",150,6950.13,"2026-04-14","14:22:00",315,"Stop Loss",-339.12,-113.04,2,1005995.8,19700,"SPX","EMA-T: Puts- version 1",4.56,4.56,7,11.4,23.96,50.24,60,-280
"2026-04-14","12:31:00",6961.72,"1 Apr 14 6985 C STO 1.60 | 1 Apr 14 7085 C BTO 0.15",145,6967.38,"2026-04-14","16:00:00",0,"Expired",142.72,98.42758620689655,1,1005805.96,29435,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,0,10.667,1,23.96,51.52,100,0
"2026-04-14","12:31:00",6961.72,"3 Apr 14 6935 P STO 1.65 | 3 Apr 14 6835 P BTO 0.25",420,6950.13,"2026-04-14","14:22:00",858,"Stop Loss",-451.68,-107.54285714285714,1,1006334.92,29435,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,6.84,6.6,11.4,23.96,51.52,57.14,-303.57
"2026-04-14","12:40:00",6958.47,"1 Apr 14 6980 C STO 1.75 | 1 Apr 14 7080 C BTO 0.15",160,6967.38,"2026-04-14","16:00:00",0,"Expired",157.72,98.575,1,1005520.52,29465,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,0,11.667,1,23.96,48.27,100,-3.12
"2026-04-14","12:40:00",6958.47,"3 Apr 14 6930 P STO 1.60 | 3 Apr 14 6830 P BTO 0.35",375,6950.13,"2026-04-14","14:22:00",768,"Stop Loss",-406.68,-108.44800000000001,1,1006786.6,29465,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,6.84,4.571,10.75,23.96,48.27,64,-176
"2026-04-14","12:48:00",6959.27,"1 Apr 14 6945 P STO 3.20 | 1 Apr 14 6845 P BTO 0.35",275,6967.38,"2026-04-14","16:00:00",0,"Expired",273,99.27272727272727,1,1005362.8,9725,"SPX","EH: 12:48 put $3 target, 2x stop",2,0,9.143,1,23.96,49.07,100,-121.82
"2026-04-14","12:49:00",6959.34,"1 Apr 14 6980 C STO 1.65 | 1 Apr 14 7080 C BTO 0.15",150,6967.38,"2026-04-14","16:00:00",0,"Expired",147.72,98.48,1,1004571.64,29430,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,0,11,1,23.96,49.14,100,-10
"2026-04-14","12:49:00",6959.34,"3 Apr 14 6935 P STO 1.75 | 3 Apr 14 6835 P BTO 0.35",420,6950.13,"2026-04-14","14:22:00",858,"Stop Loss",-451.68,-107.54285714285714,1,1007193.28,29430,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,6.84,5,11.4,23.96,49.14,57.14,-303.57
"2026-04-14","13:25:00",6963.42,"1 Apr 14 6980 C STO 1.55 | 1 Apr 14 7080 C BTO 0.15",140,6967.38,"2026-04-14","16:00:00",0,"Expired",137.72,98.37142857142857,1,1003995.76,29410,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",2.28,0,10.333,1,23.96,53.22,100,-7.14
"2026-04-14","13:25:00",6963.42,"3 Apr 14 6945 P STO 1.75 | 3 Apr 14 6845 P BTO 0.25",450,6953.73,"2026-04-14","14:20:00",918,"Stop Loss",-481.68,-107.04,1,1007644.96,29410,"SPX","EMA-V: 5 minute puts w call hedge - 3/1 ratio",6.84,6.84,7,12.167,23.96,53.22,20,-203.33
